Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1702120372,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1702120373,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1702120374,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1702120375,10,,Aggregated,0.000000,0.000000,2800,2800,2800,2800,2900,2900,2900,2900,2900,2900,2900,10,0,2800.0,2749.1591014011647,2626.060000999132,2860.1200840057572,55.0
1702120376,10,,Aggregated,0.000000,0.000000,2800,2800,2800,2800,2900,2900,2900,2900,2900,2900,2900,10,0,2800.0,2749.1591014011647,2626.060000999132,2860.1200840057572,55.0
1702120377,10,,Aggregated,0.000000,0.000000,2800,2800,2800,2800,2900,2900,2900,2900,2900,2900,2900,10,0,2800.0,2749.1591014011647,2626.060000999132,2860.1200840057572,55.0
1702120378,10,,Aggregated,0.000000,0.000000,2800,2800,2800,2800,2900,2900,2900,2900,2900,2900,2900,10,0,2800.0,2749.1591014011647,2626.060000999132,2860.1200840057572,55.0
1702120379,10,,Aggregated,0.000000,0.000000,2800,2800,2800,2800,2900,2900,2900,2900,2900,2900,2900,10,0,2800.0,2749.1591014011647,2626.060000999132,2860.1200840057572,55.0
1702120380,10,,Aggregated,0.000000,0.000000,2800,2800,2800,2800,2900,2900,2900,2900,2900,2900,2900,10,0,2800.0,2749.1591014011647,2626.060000999132,2860.1200840057572,55.0
1702120381,10,,Aggregated,0.000000,0.000000,2800,2800,2800,2800,2900,2900,2900,2900,2900,2900,2900,10,0,2800.0,2749.1591014011647,2626.060000999132,2860.1200840057572,55.0
1702120382,10,,Aggregated,0.000000,0.000000,2800,2800,2800,2800,2900,2900,2900,2900,2900,2900,2900,10,0,2800.0,2749.1591014011647,2626.060000999132,2860.1200840057572,55.0
