Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1702122351,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1702122352,0,,Aggregated,0.000000,0.000000,300,300,300,300,300,300,300,300,300,300,300,1,0,302.91275000490714,302.91275000490714,302.91275000490714,302.91275000490714,51.0
1702122353,0,,Aggregated,0.000000,0.000000,300,300,300,300,300,300,300,300,300,300,300,1,0,302.91275000490714,302.91275000490714,302.91275000490714,302.91275000490714,51.0
1702122354,0,,Aggregated,0.000000,0.000000,300,300,300,300,300,300,300,300,300,300,300,1,0,302.91275000490714,302.91275000490714,302.91275000490714,302.91275000490714,51.0
1702122355,0,,Aggregated,0.000000,0.000000,300,300,300,300,300,300,300,300,300,300,300,1,0,302.91275000490714,302.91275000490714,302.91275000490714,302.91275000490714,51.0
1702122356,0,,Aggregated,0.000000,0.000000,300,300,300,300,300,300,300,300,300,300,300,1,0,302.91275000490714,302.91275000490714,302.91275000490714,302.91275000490714,51.0
1702122357,0,,Aggregated,0.000000,0.000000,300,300,300,300,300,300,300,300,300,300,300,1,0,302.91275000490714,302.91275000490714,302.91275000490714,302.91275000490714,51.0
1702122358,0,,Aggregated,0.000000,0.000000,300,300,300,300,300,300,300,300,300,300,300,1,0,302.91275000490714,302.91275000490714,302.91275000490714,302.91275000490714,51.0
1702122359,0,,Aggregated,0.000000,0.000000,300,300,300,300,300,300,300,300,300,300,300,1,0,302.91275000490714,302.91275000490714,302.91275000490714,302.91275000490714,51.0
1702122361,0,,Aggregated,0.000000,0.000000,300,300,300,300,300,300,300,300,300,300,300,1,0,302.91275000490714,302.91275000490714,302.91275000490714,302.91275000490714,51.0
1702122362,0,,Aggregated,0.000000,0.000000,300,300,300,300,300,300,300,300,300,300,300,1,0,302.91275000490714,302.91275000490714,302.91275000490714,302.91275000490714,51.0
