Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/checkIsPrimeNumber?number=10855074864399697,1,0,4436.961668980075,4436.961668980075,4436.961668980075,4436.961668980075,4.0,0.01689537869678503,0.0,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
GET,/checkIsPrimeNumber?number=10997041447595720,1,0,213.7244589976035,213.7244589976035,213.7244589976035,213.7244589976035,5.0,0.01689537869678503,0.0,210,210,210,210,210,210,210,210,210,210,210
GET,/checkIsPrimeNumber?number=11504925147803959,1,0,1215.8658340049442,1215.8658340049442,1215.8658340049442,1215.8658340049442,5.0,0.01689537869678503,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/checkIsPrimeNumber?number=13987999880375272,1,0,121.1418749880977,121.1418749880977,121.1418749880977,121.1418749880977,5.0,0.01689537869678503,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/checkIsPrimeNumber?number=15215877547310915,1,0,214.75979199749418,214.75979199749418,214.75979199749418,214.75979199749418,5.0,0.01689537869678503,0.0,210,210,210,210,210,210,210,210,210,210,210
GET,/checkIsPrimeNumber?number=17558760621953487,1,0,117.78095801128075,117.78095801128075,117.78095801128075,117.78095801128075,5.0,0.01689537869678503,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/checkIsPrimeNumber?number=20031284822286516,1,0,328.0325410014484,328.0325410014484,328.0325410014484,328.0325410014484,5.0,0.01689537869678503,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/checkIsPrimeNumber?number=21831069682945677,1,0,217.57183299632743,217.57183299632743,217.57183299632743,217.57183299632743,5.0,0.01689537869678503,0.0,220,220,220,220,220,220,220,220,220,220,220
GET,/checkIsPrimeNumber?number=21867289717139598,1,0,209.79291599360295,209.79291599360295,209.79291599360295,209.79291599360295,5.0,0.01689537869678503,0.0,210,210,210,210,210,210,210,210,210,210,210
GET,/checkIsPrimeNumber?number=23743249863809718,1,0,394.411624991335,394.411624991335,394.411624991335,394.411624991335,5.0,0.01689537869678503,0.0,390,390,390,390,390,390,390,390,390,390,390
