Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/checkprime/checkIsPrimeNumber?number=11129931466331013,1,0,38.557250023586676,38.557250023586676,38.557250023586676,38.557250023586676,5.0,0.0002778750825844978,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/checkprime/checkIsPrimeNumber?number=11136057628873025,1,0,68.94416600698605,68.94416600698605,68.94416600698605,68.94416600698605,5.0,0.0002778750825844978,0.0,69,69,69,69,69,69,69,69,69,69,69
GET,/checkprime/checkIsPrimeNumber?number=11177102505244403,1,0,39.28612498566508,39.28612498566508,39.28612498566508,39.28612498566508,5.0,0.0002778750825844978,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/checkprime/checkIsPrimeNumber?number=11207272973205273,1,0,45.2652909734752,45.2652909734752,45.2652909734752,45.2652909734752,5.0,0.0002778750825844978,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/checkprime/checkIsPrimeNumber?number=11237667532418489,1,0,159.58729200065136,159.58729200065136,159.58729200065136,159.58729200065136,5.0,0.0002778750825844978,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/checkprime/checkIsPrimeNumber?number=11261056857380669,1,0,307.97404202166945,307.97404202166945,307.97404202166945,307.97404202166945,5.0,0.0002778750825844978,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/checkprime/checkIsPrimeNumber?number=11269370156624743,1,0,48.679708008421585,48.679708008421585,48.679708008421585,48.679708008421585,5.0,0.0002778750825844978,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/checkprime/checkIsPrimeNumber?number=11306641340959757,1,0,33.53379198233597,33.53379198233597,33.53379198233597,33.53379198233597,5.0,0.0002778750825844978,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/checkprime/checkIsPrimeNumber?number=11308463700398828,1,0,67.72045901743695,67.72045901743695,67.72045901743695,67.72045901743695,5.0,0.0002778750825844978,0.0,68,68,68,68,68,68,68,68,68,68,68
GET,/checkprime/checkIsPrimeNumber?number=11326783029412943,1,0,4975.754293991486,4975.754293991486,4975.754293991486,4975.754293991486,4.0,0.0002778750825844978,0.0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
GET,/checkprime/checkIsPrimeNumber?number=11343179216016923,1,0,218.61045801779255,218.61045801779255,218.61045801779255,218.61045801779255,5.0,0.0002778750825844978,0.0,220,220,220,220,220,220,220,220,220,220,220
GET,/checkprime/checkIsPrimeNumber?number=11373506016907883,1,0,351.10254198662005,351.10254198662005,351.10254198662005,351.10254198662005,5.0,0.0002778750825844978,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/checkprime/checkIsPrimeNumber?number=11380696910805650,1,0,30.260583997005597,30.260583997005597,30.260583997005597,30.260583997005597,5.0,0.0002778750825844978,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/checkprime/checkIsPrimeNumber?number=11392591944345217,1,0,55.83075000322424,55.83075000322424,55.83075000322424,55.83075000322424,5.0,0.0002778750825844978,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/checkprime/checkIsPrimeNumber?number=11396138025103743,1,0,64.58100001327693,64.58100001327693,64.58100001327693,64.58100001327693,5.0,0.0002778750825844978,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/checkprime/checkIsPrimeNumber?number=11410281522319136,1,0,1373.6679169815034,1373.6679169815034,1373.6679169815034,1373.6679169815034,5.0,0.0002778750825844978,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/checkprime/checkIsPrimeNumber?number=11435897839044967,1,0,2448.186252004234,2448.186252004234,2448.186252004234,2448.186252004234,4.0,0.0002778750825844978,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/checkprime/checkIsPrimeNumber?number=11463368066236547,1,0,46.660249994602054,46.660249994602054,46.660249994602054,46.660249994602054,5.0,0.0002778750825844978,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/checkprime/checkIsPrimeNumber?number=11483549236277351,1,0,45.06983299506828,45.06983299506828,45.06983299506828,45.06983299506828,5.0,0.0002778750825844978,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/checkprime/checkIsPrimeNumber?number=11529704313927792,1,0,1943.935083982069,1943.935083982069,1943.935083982069,1943.935083982069,5.0,0.0002778750825844978,0.0,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
GET,/checkprime/checkIsPrimeNumber?number=11531723342562497,1,0,237.99937500734814,237.99937500734814,237.99937500734814,237.99937500734814,5.0,0.0002778750825844978,0.0,240,240,240,240,240,240,240,240,240,240,240
GET,/checkprime/checkIsPrimeNumber?number=11550150579774239,1,0,72.40550001733936,72.40550001733936,72.40550001733936,72.40550001733936,5.0,0.0002778750825844978,0.0,72,72,72,72,72,72,72,72,72,72,72
GET,/checkprime/checkIsPrimeNumber?number=11555694013747481,1,0,84.41016700817272,84.41016700817272,84.41016700817272,84.41016700817272,5.0,0.0002778750825844978,0.0,84,84,84,84,84,84,84,84,84,84,84
GET,/checkprime/checkIsPrimeNumber?number=11557880638395213,1,0,86.27333299955353,86.27333299955353,86.27333299955353,86.27333299955353,5.0,0.0002778750825844978,0.0,86,86,86,86,86,86,86,86,86,86,86
GET,/checkprime/checkIsPrimeNumber?number=11586698002491628,1,0,42.24650000105612,42.24650000105612,42.24650000105612,42.24650000105612,5.0,0.0002778750825844978,0.0,42,42,42,42,42,42,42,42,42,42,42
GET,/checkprime/checkIsPrimeNumber?number=11646059487457103,1,0,54.10991600365378,54.10991600365378,54.10991600365378,54.10991600365378,5.0,0.0002778750825844978,0.0,54,54,54,54,54,54,54,54,54,54,54
GET,/checkprime/checkIsPrimeNumber?number=11668190126802913,1,0,303.29920901567675,303.29920901567675,303.29920901567675,303.29920901567675,5.0,0.0002778750825844978,0.0,300,300,300,300,300,300,300,300,300,300,300
GET,/checkprime/checkIsPrimeNumber?number=11688655784401681,1,0,6555.460962001234,6555.460962001234,6555.460962001234,6555.460962001234,4.0,0.0002778750825844978,0.0,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600
GET,/checkprime/checkIsPrimeNumber?number=11697380176894867,1,0,44.084291002945974,44.084291002945974,44.084291002945974,44.084291002945974,5.0,0.0002778750825844978,0.0,44,44,44,44,44,44,44,44,44,44,44
GET,/checkprime/checkIsPrimeNumber?number=11734335001821362,1,0,29.32383300503716,29.32383300503716,29.32383300503716,29.32383300503716,5.0,0.0002778750825844978,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/checkprime/checkIsPrimeNumber?number=11741667705616613,1,0,505.06483399658464,505.06483399658464,505.06483399658464,505.06483399658464,5.0,0.0002778750825844978,0.0,510,510,510,510,510,510,510,510,510,510,510
GET,/checkprime/checkIsPrimeNumber?number=11749694194953707,1,0,2619.077292998554,2619.077292998554,2619.077292998554,2619.077292998554,4.0,0.0002778750825844978,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/checkprime/checkIsPrimeNumber?number=11756952348494857,1,0,143.49525002762675,143.49525002762675,143.49525002762675,143.49525002762675,5.0,0.0002778750825844978,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/checkprime/checkIsPrimeNumber?number=11800182282064887,1,0,156.8801659741439,156.8801659741439,156.8801659741439,156.8801659741439,5.0,0.0002778750825844978,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/checkprime/checkIsPrimeNumber?number=11832352329253113,1,0,53.592167008901015,53.592167008901015,53.592167008901015,53.592167008901015,5.0,0.0002778750825844978,0.0,54,54,54,54,54,54,54,54,54,54,54
GET,/checkprime/checkIsPrimeNumber?number=11832483374216495,1,0,38.185833021998405,38.185833021998405,38.185833021998405,38.185833021998405,5.0,0.0002778750825844978,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/checkprime/checkIsPrimeNumber?number=11854112960739744,1,0,52.917375025572255,52.917375025572255,52.917375025572255,52.917375025572255,5.0,0.0002778750825844978,0.0,53,53,53,53,53,53,53,53,53,53,53
GET,/checkprime/checkIsPrimeNumber?number=11866989631158211,1,0,281.34545899229124,281.34545899229124,281.34545899229124,281.34545899229124,5.0,0.0002778750825844978,0.0,280,280,280,280,280,280,280,280,280,280,280
GET,/checkprime/checkIsPrimeNumber?number=11873104322030926,1,0,39.28662498947233,39.28662498947233,39.28662498947233,39.28662498947233,5.0,0.0002778750825844978,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/checkprime/checkIsPrimeNumber?number=11887916622759241,1,0,173.832999978913,173.832999978913,173.832999978913,173.832999978913,5.0,0.0002778750825844978,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/checkprime/checkIsPrimeNumber?number=11892357565241380,1,0,484.4951260020025,484.4951260020025,484.4951260020025,484.4951260020025,5.0,0.0002778750825844978,0.0,480,480,480,480,480,480,480,480,480,480,480
GET,/checkprime/checkIsPrimeNumber?number=11942057200525894,1,0,2224.4163349969313,2224.4163349969313,2224.4163349969313,2224.4163349969313,5.0,0.0002778750825844978,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/checkprime/checkIsPrimeNumber?number=11945529080231600,1,1,29.976374993566424,29.976374993566424,29.976374993566424,29.976374993566424,150.0,0.0002778750825844978,0.0002778750825844978,30,30,30,30,30,30,30,30,30,30,30
GET,/checkprime/checkIsPrimeNumber?number=11947422103826673,1,0,2679.5873770024627,2679.5873770024627,2679.5873770024627,2679.5873770024627,5.0,0.0002778750825844978,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/checkprime/checkIsPrimeNumber?number=11979445101960411,1,0,176.77079199347645,176.77079199347645,176.77079199347645,176.77079199347645,5.0,0.0002778750825844978,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/checkprime/checkIsPrimeNumber?number=11979630021200636,1,0,70.41900002514012,70.41900002514012,70.41900002514012,70.41900002514012,5.0,0.0002778750825844978,0.0,70,70,70,70,70,70,70,70,70,70,70
GET,/checkprime/checkIsPrimeNumber?number=11999395028594419,1,0,115.68087499472313,115.68087499472313,115.68087499472313,115.68087499472313,5.0,0.0002778750825844978,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/checkprime/checkIsPrimeNumber?number=11999654489739236,1,0,47.91791699244641,47.91791699244641,47.91791699244641,47.91791699244641,5.0,0.0002778750825844978,0.0,48,48,48,48,48,48,48,48,48,48,48
GET,/checkprime/checkIsPrimeNumber?number=12017819163282651,1,0,47.633000009227544,47.633000009227544,47.633000009227544,47.633000009227544,5.0,0.0002778750825844978,0.0,48,48,48,48,48,48,48,48,48,48,48
GET,/checkprime/checkIsPrimeNumber?number=12026486506097328,1,0,76.57758300774731,76.57758300774731,76.57758300774731,76.57758300774731,5.0,0.0002778750825844978,0.0,77,77,77,77,77,77,77,77,77,77,77
GET,/checkprime/checkIsPrimeNumber?number=12081792319893548,1,0,71.69262500246987,71.69262500246987,71.69262500246987,71.69262500246987,5.0,0.0002778750825844978,0.0,72,72,72,72,72,72,72,72,72,72,72
GET,/checkprime/checkIsPrimeNumber?number=12093316630427680,1,0,108.53262501768768,108.53262501768768,108.53262501768768,108.53262501768768,5.0,0.0002778750825844978,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/checkprime/checkIsPrimeNumber?number=12134857253863036,1,0,232.83112500212155,232.83112500212155,232.83112500212155,232.83112500212155,5.0,0.0002778750825844978,0.0,230,230,230,230,230,230,230,230,230,230,230
GET,/checkprime/checkIsPrimeNumber?number=12185693682996595,1,0,81.51220800937153,81.51220800937153,81.51220800937153,81.51220800937153,5.0,0.0002778750825844978,0.0,82,82,82,82,82,82,82,82,82,82,82
GET,/checkprime/checkIsPrimeNumber?number=12240080252788133,1,0,50.937166990479454,50.937166990479454,50.937166990479454,50.937166990479454,5.0,0.0002778750825844978,0.0,51,51,51,51,51,51,51,51,51,51,51
GET,/checkprime/checkIsPrimeNumber?number=12275424428524209,1,0,81.83612499851733,81.83612499851733,81.83612499851733,81.83612499851733,5.0,0.0002778750825844978,0.0,82,82,82,82,82,82,82,82,82,82,82
GET,/checkprime/checkIsPrimeNumber?number=12277713607001039,1,0,1422.1813340263907,1422.1813340263907,1422.1813340263907,1422.1813340263907,5.0,0.0002778750825844978,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/checkprime/checkIsPrimeNumber?number=12281746727543589,1,0,38.4389579994604,38.4389579994604,38.4389579994604,38.4389579994604,5.0,0.0002778750825844978,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/checkprime/checkIsPrimeNumber?number=12307776436951990,1,0,31.786166015081108,31.786166015081108,31.786166015081108,31.786166015081108,5.0,0.0002778750825844978,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/checkprime/checkIsPrimeNumber?number=12339201489178228,1,0,64.93204200523905,64.93204200523905,64.93204200523905,64.93204200523905,5.0,0.0002778750825844978,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/checkprime/checkIsPrimeNumber?number=12341323119490100,1,0,79.39666698803194,79.39666698803194,79.39666698803194,79.39666698803194,5.0,0.0002778750825844978,0.0,79,79,79,79,79,79,79,79,79,79,79
GET,/checkprime/checkIsPrimeNumber?number=12352260795972676,1,0,85.14108302188106,85.14108302188106,85.14108302188106,85.14108302188106,5.0,0.0002778750825844978,0.0,85,85,85,85,85,85,85,85,85,85,85
GET,/checkprime/checkIsPrimeNumber?number=12375100438144617,1,0,35.33658300875686,35.33658300875686,35.33658300875686,35.33658300875686,5.0,0.0002778750825844978,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/checkprime/checkIsPrimeNumber?number=12407781918794007,1,0,96.19516599923372,96.19516599923372,96.19516599923372,96.19516599923372,5.0,0.0002778750825844978,0.0,96,96,96,96,96,96,96,96,96,96,96
GET,/checkprime/checkIsPrimeNumber?number=12419684026146987,1,0,45.0140840257518,45.0140840257518,45.0140840257518,45.0140840257518,5.0,0.0002778750825844978,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/checkprime/checkIsPrimeNumber?number=12423718321739858,1,0,53.55916699045338,53.55916699045338,53.55916699045338,53.55916699045338,5.0,0.0002778750825844978,0.0,54,54,54,54,54,54,54,54,54,54,54
GET,/checkprime/checkIsPrimeNumber?number=12531314459958877,1,0,489.65829200460576,489.65829200460576,489.65829200460576,489.65829200460576,5.0,0.0002778750825844978,0.0,490,490,490,490,490,490,490,490,490,490,490
GET,/checkprime/checkIsPrimeNumber?number=12533845675376905,1,0,308.27825001324527,308.27825001324527,308.27825001324527,308.27825001324527,5.0,0.0002778750825844978,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/checkprime/checkIsPrimeNumber?number=12543214721794744,1,0,56.75295801484026,56.75295801484026,56.75295801484026,56.75295801484026,5.0,0.0002778750825844978,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/checkprime/checkIsPrimeNumber?number=12570073315372639,1,0,35.455332981655374,35.455332981655374,35.455332981655374,35.455332981655374,5.0,0.0002778750825844978,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/checkprime/checkIsPrimeNumber?number=12603278018352619,1,0,79.03966700541787,79.03966700541787,79.03966700541787,79.03966700541787,5.0,0.0002778750825844978,0.0,79,79,79,79,79,79,79,79,79,79,79
