Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/checkIsPrimeNumber?number=89953207904180955,1,0,317.57212500087917,317.57212500087917,317.57212500087917,317.57212500087917,5.0,0.003342529175415359,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/checkIsPrimeNumber?number=89959367890825637,1,0,202.26279199960118,202.26279199960118,202.26279199960118,202.26279199960118,5.0,0.003342529175415359,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/checkIsPrimeNumber?number=89982655599499332,1,0,244.06570800056215,244.06570800056215,244.06570800056215,244.06570800056215,5.0,0.003342529175415359,0.0,240,240,240,240,240,240,240,240,240,240,240
GET,/checkIsPrimeNumber?number=90107276067546023,1,0,150.12770800058206,150.12770800058206,150.12770800058206,150.12770800058206,5.0,0.003342529175415359,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/checkIsPrimeNumber?number=90159238857585038,1,0,54.66866700044193,54.66866700044193,54.66866700044193,54.66866700044193,5.0,0.003342529175415359,0.0,55,55,55,55,55,55,55,55,55,55,55
GET,/checkIsPrimeNumber?number=90159337772497513,1,0,787.7294179997989,787.7294179997989,787.7294179997989,787.7294179997989,5.0,0.003342529175415359,0.0,790,790,790,790,790,790,790,790,790,790,790
GET,/checkIsPrimeNumber?number=90261047110569049,1,0,62.57800000093994,62.57800000093994,62.57800000093994,62.57800000093994,5.0,0.003342529175415359,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/checkIsPrimeNumber?number=90430831722677929,1,0,120.33145799978229,120.33145799978229,120.33145799978229,120.33145799978229,5.0,0.003342529175415359,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/checkIsPrimeNumber?number=90559646803419646,1,0,53.552291999949375,53.552291999949375,53.552291999949375,53.552291999949375,5.0,0.003342529175415359,0.0,54,54,54,54,54,54,54,54,54,54,54
GET,/checkIsPrimeNumber?number=90599022728023417,1,0,104.49333299948194,104.49333299948194,104.49333299948194,104.49333299948194,5.0,0.003342529175415359,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/checkIsPrimeNumber?number=90616003259190907,1,0,275.89999999872816,275.89999999872816,275.89999999872816,275.89999999872816,5.0,0.003342529175415359,0.0,280,280,280,280,280,280,280,280,280,280,280
GET,/checkIsPrimeNumber?number=90632138253469438,1,0,98.66074999990815,98.66074999990815,98.66074999990815,98.66074999990815,5.0,0.003342529175415359,0.0,99,99,99,99,99,99,99,99,99,99,99
GET,/checkIsPrimeNumber?number=90713732621174883,1,0,207.38545899985183,207.38545899985183,207.38545899985183,207.38545899985183,5.0,0.003342529175415359,0.0,210,210,210,210,210,210,210,210,210,210,210
GET,/checkIsPrimeNumber?number=90768632575529474,1,0,5479.968335999729,5479.968335999729,5479.968335999729,5479.968335999729,5.0,0.003342529175415359,0.0,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500
GET,/checkIsPrimeNumber?number=90798331952422549,1,0,160.3975830003037,160.3975830003037,160.3975830003037,160.3975830003037,5.0,0.003342529175415359,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/checkIsPrimeNumber?number=90968328265778426,1,0,291.2674170001992,291.2674170001992,291.2674170001992,291.2674170001992,5.0,0.003342529175415359,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/checkIsPrimeNumber?number=90983312571233917,1,0,51.247833000161336,51.247833000161336,51.247833000161336,51.247833000161336,5.0,0.003342529175415359,0.0,51,51,51,51,51,51,51,51,51,51,51
GET,/checkIsPrimeNumber?number=91240754869750220,1,0,126.71616700026789,126.71616700026789,126.71616700026789,126.71616700026789,5.0,0.003342529175415359,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/checkIsPrimeNumber?number=91272957612806052,1,0,116.26441699991119,116.26441699991119,116.26441699991119,116.26441699991119,5.0,0.003342529175415359,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/checkIsPrimeNumber?number=91280038706289584,1,0,554.8927920008282,554.8927920008282,554.8927920008282,554.8927920008282,5.0,0.003342529175415359,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/checkIsPrimeNumber?number=91329952754976281,1,1,30006.524555001306,30006.524555001306,30006.524555001306,30006.524555001306,0.0,0.003342529175415359,0.003342529175415359,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,/checkIsPrimeNumber?number=91410227457319004,1,0,262.96204199934436,262.96204199934436,262.96204199934436,262.96204199934436,5.0,0.003342529175415359,0.0,260,260,260,260,260,260,260,260,260,260,260
GET,/checkIsPrimeNumber?number=91420526228515121,1,0,122.13679200067418,122.13679200067418,122.13679200067418,122.13679200067418,5.0,0.003342529175415359,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/checkIsPrimeNumber?number=91528254400930884,1,0,127.44958300027065,127.44958300027065,127.44958300027065,127.44958300027065,5.0,0.003342529175415359,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/checkIsPrimeNumber?number=91542724188580539,1,0,6756.921086998773,6756.921086998773,6756.921086998773,6756.921086998773,5.0,0.003342529175415359,0.0,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800
GET,/checkIsPrimeNumber?number=91560632973993145,1,0,182.8994169991347,182.8994169991347,182.8994169991347,182.8994169991347,5.0,0.003342529175415359,0.0,180,180,180,180,180,180,180,180,180,180,180
