Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1702123481,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1702123482,1,,Aggregated,0.000000,0.000000,260,260,260,260,260,260,260,260,260,260,260,1,0,264.3052089988487,264.3052089988487,264.3052089988487,264.3052089988487,65.0
1702123483,1,,Aggregated,0.000000,0.000000,260,260,260,260,260,260,260,260,260,260,260,2,0,130.0,196.03200050187297,127.75879200489726,264.3052089988487,58.5
1702123484,1,,Aggregated,0.000000,0.000000,130,130,260,260,260,260,260,260,260,260,260,3,0,130.0,166.10200033755973,106.24200000893325,264.3052089988487,54.0
1702123485,1,,Aggregated,1.000000,0.000000,180,180,260,260,260,260,260,260,260,260,260,4,0,130.0,168.40478150334093,106.24200000893325,264.3052089988487,53.25
1702123486,1,,Aggregated,1.000000,0.000000,130,130,180,180,260,260,260,260,260,260,260,6,0,120.0,148.39399316891408,100.76470801141113,264.3052089988487,54.333333333333336
1702123487,1,,Aggregated,1.000000,0.000000,120,130,180,180,260,260,260,260,260,260,260,7,0,120.0,143.55805371555365,100.76470801141113,264.3052089988487,54.142857142857146
1702123488,1,,Aggregated,1.000000,0.000000,120,130,180,180,260,260,260,260,260,260,260,8,0,120.0,140.7458751273225,100.76470801141113,264.3052089988487,52.75
1702123489,1,,Aggregated,1.000000,0.000000,120,120,130,180,260,260,260,260,260,260,260,9,0,120.0,137.65204644652033,100.76470801141113,264.3052089988487,54.44444444444444
1702123490,1,,Aggregated,1.000000,0.000000,120,120,130,180,260,260,260,260,260,260,260,10,0,110.0,135.10545430181082,100.76470801141113,264.3052089988487,54.4
1702123491,1,,Aggregated,1.000000,0.000000,120,130,130,130,180,260,260,260,260,260,260,11,0,120.0,135.06865927510344,100.76470801141113,264.3052089988487,55.09090909090909
1702123492,1,,Aggregated,1.000000,0.000000,120,130,170,170,180,260,260,260,260,260,260,12,0,120.0,138.05700366841242,100.76470801141113,264.3052089988487,55.0
1702123493,1,,Aggregated,1.000000,0.000000,120,130,130,170,180,260,260,260,260,260,260,13,0,120.0,137.44591684819449,100.76470801141113,264.3052089988487,55.84615384615385
1702123494,1,,Aggregated,1.000000,0.000000,120,130,130,170,180,260,260,260,260,260,260,14,0,120.0,135.9544763597244,100.76470801141113,264.3052089988487,54.785714285714285
1702123495,1,,Aggregated,1.000000,0.000000,120,130,130,170,180,260,260,260,260,260,260,15,0,120.0,132.80712240278567,88.74416700564325,264.3052089988487,54.93333333333333
