Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/checkprime/checkIsPrimeNumber?number=41107491138033016,1,0,107.60191700001087,107.60191700001087,107.60191700001087,107.60191700001087,5.0,0.0002791502949247973,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/checkprime/checkIsPrimeNumber?number=41150869213529807,1,0,63.15795899990917,63.15795899990917,63.15795899990917,63.15795899990917,5.0,0.0002791502949247973,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/checkprime/checkIsPrimeNumber?number=41160126486575403,1,0,88.89362499996878,88.89362499996878,88.89362499996878,88.89362499996878,5.0,0.0002791502949247973,0.0,89,89,89,89,89,89,89,89,89,89,89
GET,/checkprime/checkIsPrimeNumber?number=41305500048401020,1,0,74.6539170000915,74.6539170000915,74.6539170000915,74.6539170000915,5.0,0.0002791502949247973,0.0,75,75,75,75,75,75,75,75,75,75,75
GET,/checkprime/checkIsPrimeNumber?number=41381093106779356,1,0,49.27941699997973,49.27941699997973,49.27941699997973,49.27941699997973,5.0,0.0002791502949247973,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/checkprime/checkIsPrimeNumber?number=41381729306743060,1,0,98.35724999993545,98.35724999993545,98.35724999993545,98.35724999993545,5.0,0.0002791502949247973,0.0,98,98,98,98,98,98,98,98,98,98,98
GET,/checkprime/checkIsPrimeNumber?number=41434022854354506,1,0,63.770333000320534,63.770333000320534,63.770333000320534,63.770333000320534,5.0,0.0002791502949247973,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/checkprime/checkIsPrimeNumber?number=41476280822481184,1,0,64.15824999999131,64.15824999999131,64.15824999999131,64.15824999999131,5.0,0.0002791502949247973,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/checkprime/checkIsPrimeNumber?number=41485155322020654,1,0,47.041167000088535,47.041167000088535,47.041167000088535,47.041167000088535,5.0,0.0002791502949247973,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/checkprime/checkIsPrimeNumber?number=41569302065960222,1,0,80.01049999984389,80.01049999984389,80.01049999984389,80.01049999984389,5.0,0.0002791502949247973,0.0,80,80,80,80,80,80,80,80,80,80,80
GET,/checkprime/checkIsPrimeNumber?number=41569349859934819,1,0,82.52404099994237,82.52404099994237,82.52404099994237,82.52404099994237,5.0,0.0002791502949247973,0.0,83,83,83,83,83,83,83,83,83,83,83
GET,/checkprime/checkIsPrimeNumber?number=41648200673918240,1,0,54.99129100007849,54.99129100007849,54.99129100007849,54.99129100007849,5.0,0.0002791502949247973,0.0,55,55,55,55,55,55,55,55,55,55,55
GET,/checkprime/checkIsPrimeNumber?number=41657181305243879,1,0,89.76475000008577,89.76475000008577,89.76475000008577,89.76475000008577,5.0,0.0002791502949247973,0.0,90,90,90,90,90,90,90,90,90,90,90
GET,/checkprime/checkIsPrimeNumber?number=41709028286722402,1,0,125.61654099999942,125.61654099999942,125.61654099999942,125.61654099999942,5.0,0.0002791502949247973,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/checkprime/checkIsPrimeNumber?number=41731738371865546,1,0,92.38654199998564,92.38654199998564,92.38654199998564,92.38654199998564,5.0,0.0002791502949247973,0.0,92,92,92,92,92,92,92,92,92,92,92
GET,/checkprime/checkIsPrimeNumber?number=41809542120412805,1,0,72.63499999999112,72.63499999999112,72.63499999999112,72.63499999999112,5.0,0.0002791502949247973,0.0,73,73,73,73,73,73,73,73,73,73,73
GET,/checkprime/checkIsPrimeNumber?number=41822405378713590,1,0,88.17741699999715,88.17741699999715,88.17741699999715,88.17741699999715,5.0,0.0002791502949247973,0.0,88,88,88,88,88,88,88,88,88,88,88
GET,/checkprime/checkIsPrimeNumber?number=41831209133424889,1,0,52.14087500007736,52.14087500007736,52.14087500007736,52.14087500007736,5.0,0.0002791502949247973,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/checkprime/checkIsPrimeNumber?number=41902009434358803,1,0,114.18591699998615,114.18591699998615,114.18591699998615,114.18591699998615,5.0,0.0002791502949247973,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/checkprime/checkIsPrimeNumber?number=41934697532911508,1,0,50.79962499985413,50.79962499985413,50.79962499985413,50.79962499985413,5.0,0.0002791502949247973,0.0,51,51,51,51,51,51,51,51,51,51,51
GET,/checkprime/checkIsPrimeNumber?number=42016531649689332,1,0,88.94987500002571,88.94987500002571,88.94987500002571,88.94987500002571,5.0,0.0002791502949247973,0.0,89,89,89,89,89,89,89,89,89,89,89
GET,/checkprime/checkIsPrimeNumber?number=42157683947987954,1,0,53.00737500010655,53.00737500010655,53.00737500010655,53.00737500010655,5.0,0.0002791502949247973,0.0,53,53,53,53,53,53,53,53,53,53,53
GET,/checkprime/checkIsPrimeNumber?number=42209680380059846,1,0,49.38016699998116,49.38016699998116,49.38016699998116,49.38016699998116,5.0,0.0002791502949247973,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/checkprime/checkIsPrimeNumber?number=42224136941246882,1,0,32.81749999996464,32.81749999996464,32.81749999996464,32.81749999996464,5.0,0.0002791502949247973,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/checkprime/checkIsPrimeNumber?number=42231052465405632,1,0,49.07129100001839,49.07129100001839,49.07129100001839,49.07129100001839,5.0,0.0002791502949247973,0.0,49,49,49,49,49,49,49,49,49,49,49
