Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1702122898,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1702122899,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1702122901,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1702122902,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122903,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122904,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122905,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122906,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122907,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122908,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122909,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122910,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122911,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122912,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122913,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122914,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122915,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122916,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122917,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122918,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122919,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122920,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122921,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122922,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
1702122923,0,,Aggregated,0.000000,0.000000,2600,2700,2700,2700,2800,2800,2800,2800,2800,2800,2800,10,0,2600.0,2635.7812514994293,2533.2528759900015,2758.5203769995132,59.1
