Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1702123854,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1702123855,1,,Aggregated,0.000000,0.000000,240,240,240,240,240,240,240,240,240,240,240,1,0,244.8204579995945,244.8204579995945,244.8204579995945,244.8204579995945,62.0
1702123856,1,,Aggregated,0.000000,0.000000,240,240,240,240,240,240,240,240,240,240,240,1,0,244.8204579995945,244.8204579995945,244.8204579995945,244.8204579995945,62.0
1702123857,1,,Aggregated,0.000000,0.000000,240,240,240,240,240,240,240,240,240,240,240,1,0,244.8204579995945,244.8204579995945,244.8204579995945,244.8204579995945,62.0
1702123858,1,,Aggregated,0.000000,0.000000,240,240,240,240,240,240,240,240,240,240,240,1,0,244.8204579995945,244.8204579995945,244.8204579995945,244.8204579995945,62.0
1702123859,1,,Aggregated,0.000000,0.000000,240,240,240,240,240,240,240,240,240,240,240,1,0,244.8204579995945,244.8204579995945,244.8204579995945,244.8204579995945,62.0
1702123860,1,,Aggregated,0.000000,0.000000,240,240,240,240,240,240,240,240,240,240,240,1,0,244.8204579995945,244.8204579995945,244.8204579995945,244.8204579995945,62.0
1702123861,1,,Aggregated,0.000000,0.000000,240,240,240,240,240,240,240,240,240,240,240,1,0,244.8204579995945,244.8204579995945,244.8204579995945,244.8204579995945,62.0
1702123862,1,,Aggregated,0.000000,0.000000,240,240,240,240,240,240,240,240,240,240,240,1,0,244.8204579995945,244.8204579995945,244.8204579995945,244.8204579995945,62.0
1702123863,1,,Aggregated,0.166667,0.000000,240,240,240,240,240,240,240,240,240,240,240,2,0,73.23679100954905,159.02862450457178,73.23679100954905,244.8204579995945,56.5
1702123864,1,,Aggregated,0.166667,0.000000,240,240,240,240,240,240,240,240,240,240,240,2,0,73.23679100954905,159.02862450457178,73.23679100954905,244.8204579995945,56.5
1702123865,1,,Aggregated,0.166667,0.000000,240,240,240,240,240,240,240,240,240,240,240,2,0,73.23679100954905,159.02862450457178,73.23679100954905,244.8204579995945,56.5
1702123866,1,,Aggregated,0.166667,0.000000,240,240,240,240,240,240,240,240,240,240,240,2,0,73.23679100954905,159.02862450457178,73.23679100954905,244.8204579995945,56.5
1702123867,1,,Aggregated,0.166667,0.000000,240,240,240,240,240,240,240,240,240,240,240,2,0,73.23679100954905,159.02862450457178,73.23679100954905,244.8204579995945,56.5
1702123868,1,,Aggregated,0.166667,0.000000,240,240,240,240,240,240,240,240,240,240,240,2,0,73.23679100954905,159.02862450457178,73.23679100954905,244.8204579995945,56.5
1702123869,1,,Aggregated,0.166667,0.000000,240,240,240,240,240,240,240,240,240,240,240,2,0,73.23679100954905,159.02862450457178,73.23679100954905,244.8204579995945,56.5
1702123870,1,,Aggregated,0.166667,0.000000,240,240,240,240,240,240,240,240,240,240,240,2,0,73.23679100954905,159.02862450457178,73.23679100954905,244.8204579995945,56.5
1702123871,1,,Aggregated,0.100000,0.000000,73,73,240,240,240,240,240,240,240,240,240,3,0,73,129.92995800353432,71.73262500145938,244.8204579995945,59.666666666666664
1702123872,1,,Aggregated,0.100000,0.000000,73,73,240,240,240,240,240,240,240,240,240,3,0,73,129.92995800353432,71.73262500145938,244.8204579995945,59.666666666666664
1702123873,1,,Aggregated,0.100000,0.000000,73,73,240,240,240,240,240,240,240,240,240,3,0,73,129.92995800353432,71.73262500145938,244.8204579995945,59.666666666666664
1702123874,1,,Aggregated,0.100000,0.000000,73,73,240,240,240,240,240,240,240,240,240,3,0,73,129.92995800353432,71.73262500145938,244.8204579995945,59.666666666666664
1702123875,1,,Aggregated,0.100000,0.000000,73,73,240,240,240,240,240,240,240,240,240,3,0,73,129.92995800353432,71.73262500145938,244.8204579995945,59.666666666666664
1702123877,1,,Aggregated,0.100000,0.000000,73,73,240,240,240,240,240,240,240,240,240,3,0,73,129.92995800353432,71.73262500145938,244.8204579995945,59.666666666666664
1702123878,1,,Aggregated,0.100000,0.000000,73,73,240,240,240,240,240,240,240,240,240,3,0,73,129.92995800353432,71.73262500145938,244.8204579995945,59.666666666666664
1702123879,1,,Aggregated,0.100000,0.000000,73,73,240,240,240,240,240,240,240,240,240,3,0,73,129.92995800353432,71.73262500145938,244.8204579995945,59.666666666666664
1702123880,1,,Aggregated,0.100000,0.000000,130,130,240,240,240,240,240,240,240,240,240,4,0,73,129.8733434996393,71.73262500145938,244.8204579995945,60.25
1702123881,1,,Aggregated,0.100000,0.000000,130,130,240,240,240,240,240,240,240,240,240,4,0,73,129.8733434996393,71.73262500145938,244.8204579995945,60.25
1702123882,1,,Aggregated,0.100000,0.000000,130,130,240,240,240,240,240,240,240,240,240,4,0,73,129.8733434996393,71.73262500145938,244.8204579995945,60.25
1702123883,1,,Aggregated,0.100000,0.000000,130,130,240,240,240,240,240,240,240,240,240,4,0,73,129.8733434996393,71.73262500145938,244.8204579995945,60.25
1702123884,1,,Aggregated,0.100000,0.000000,130,130,240,240,240,240,240,240,240,240,240,4,0,73,129.8733434996393,71.73262500145938,244.8204579995945,60.25
1702123885,1,,Aggregated,0.100000,0.000000,130,130,240,240,240,240,240,240,240,240,240,4,0,73,129.8733434996393,71.73262500145938,244.8204579995945,60.25
1702123886,1,,Aggregated,0.100000,0.000000,130,130,240,240,240,240,240,240,240,240,240,4,0,73,129.8733434996393,71.73262500145938,244.8204579995945,60.25
1702123887,1,,Aggregated,0.100000,0.000000,130,130,240,240,240,240,240,240,240,240,240,4,0,73,129.8733434996393,71.73262500145938,244.8204579995945,60.25
1702123888,1,,Aggregated,0.100000,0.000000,110,130,130,240,240,240,240,240,240,240,240,5,0,110.0,126.20419980084989,71.73262500145938,244.8204579995945,56.8
1702123889,1,,Aggregated,0.100000,0.000000,110,130,130,240,240,240,240,240,240,240,240,5,0,110.0,126.20419980084989,71.73262500145938,244.8204579995945,56.8
1702123890,1,,Aggregated,0.100000,0.000000,110,130,130,240,240,240,240,240,240,240,240,5,0,110.0,126.20419980084989,71.73262500145938,244.8204579995945,56.8
1702123891,1,,Aggregated,0.100000,0.000000,110,130,130,240,240,240,240,240,240,240,240,5,0,110.0,126.20419980084989,71.73262500145938,244.8204579995945,56.8
1702123892,1,,Aggregated,0.100000,0.000000,110,130,130,240,240,240,240,240,240,240,240,5,0,110.0,126.20419980084989,71.73262500145938,244.8204579995945,56.8
1702123893,1,,Aggregated,0.100000,0.000000,110,130,130,240,240,240,240,240,240,240,240,5,0,110.0,126.20419980084989,71.73262500145938,244.8204579995945,56.8
1702123894,1,,Aggregated,0.100000,0.000000,110,130,130,240,240,240,240,240,240,240,240,5,0,110.0,126.20419980084989,71.73262500145938,244.8204579995945,56.8
1702123895,1,,Aggregated,0.100000,0.000000,110,130,130,240,240,240,240,240,240,240,240,5,0,110.0,126.20419980084989,71.73262500145938,244.8204579995945,56.8
1702123896,1,,Aggregated,0.100000,0.000000,110,110,130,130,240,240,240,240,240,240,240,6,0,73,115.31217349935712,60.8520419918932,244.8204579995945,57.5
1702123897,1,,Aggregated,0.100000,0.000000,110,110,130,130,240,240,240,240,240,240,240,6,0,73,115.31217349935712,60.8520419918932,244.8204579995945,57.5
1702123898,1,,Aggregated,0.100000,0.000000,110,110,130,130,240,240,240,240,240,240,240,6,0,73,115.31217349935712,60.8520419918932,244.8204579995945,57.5
1702123899,1,,Aggregated,0.100000,0.000000,110,110,130,130,240,240,240,240,240,240,240,6,0,73,115.31217349935712,60.8520419918932,244.8204579995945,57.5
1702123900,1,,Aggregated,0.100000,0.000000,110,110,130,130,240,240,240,240,240,240,240,6,0,73,115.31217349935712,60.8520419918932,244.8204579995945,57.5
1702123901,1,,Aggregated,0.100000,0.000000,110,110,130,130,240,240,240,240,240,240,240,6,0,73,115.31217349935712,60.8520419918932,244.8204579995945,57.5
1702123902,1,,Aggregated,0.100000,0.000000,110,110,130,130,240,240,240,240,240,240,240,6,0,73,115.31217349935712,60.8520419918932,244.8204579995945,57.5
1702123903,1,,Aggregated,0.100000,0.000000,110,110,130,130,240,240,240,240,240,240,240,6,0,73,115.31217349935712,60.8520419918932,244.8204579995945,57.5
1702123904,1,,Aggregated,0.100000,0.000000,110,120,130,130,240,240,240,240,240,240,240,7,0,110.0,116.66013085674162,60.8520419918932,244.8204579995945,54.142857142857146
1702123905,1,,Aggregated,0.100000,0.000000,110,120,130,130,240,240,240,240,240,240,240,7,0,110.0,116.66013085674162,60.8520419918932,244.8204579995945,54.142857142857146
