Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1702124052,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1702124053,10,,Aggregated,0.000000,0.000000,500,510,530,590,610,610,610,610,610,610,610,9,0,500.0,500.51431977772154,426.0270840022713,611.2570420082193,55.55555555555556
1702124054,10,,Aggregated,0.000000,0.000000,500,510,530,590,610,610,610,610,610,610,610,9,0,500.0,500.51431977772154,426.0270840022713,611.2570420082193,55.55555555555556
1702124055,10,,Aggregated,0.000000,0.000000,510,530,590,610,2600,2600,2600,2600,2600,2600,2600,10,0,500.0,714.633533799497,426.0270840022713,2641.7064599954756,56.2
1702124056,10,,Aggregated,0.000000,0.000000,510,530,590,610,2600,2600,2600,2600,2600,2600,2600,10,0,500.0,714.633533799497,426.0270840022713,2641.7064599954756,56.2
1702124057,10,,Aggregated,0.000000,0.000000,510,530,590,610,2600,2600,2600,2600,2600,2600,2600,10,0,500.0,714.633533799497,426.0270840022713,2641.7064599954756,56.2
1702124058,10,,Aggregated,0.000000,0.000000,510,530,590,610,2600,2600,2600,2600,2600,2600,2600,10,0,500.0,714.633533799497,426.0270840022713,2641.7064599954756,56.2
1702124059,10,,Aggregated,0.000000,0.000000,510,530,590,610,2600,2600,2600,2600,2600,2600,2600,10,0,500.0,714.633533799497,426.0270840022713,2641.7064599954756,56.2
1702124060,10,,Aggregated,0.000000,0.000000,510,530,590,610,2600,2600,2600,2600,2600,2600,2600,10,0,500.0,714.633533799497,426.0270840022713,2641.7064599954756,56.2
1702124061,10,,Aggregated,0.000000,0.000000,510,530,590,610,2600,2600,2600,2600,2600,2600,2600,10,0,500.0,714.633533799497,426.0270840022713,2641.7064599954756,56.2
1702124062,10,,Aggregated,1.250000,0.000000,440,500,530,590,610,2600,2600,2600,2600,2600,2600,15,0,440.0,511.826942001547,79.58550000330433,2641.7064599954756,56.0
1702124063,10,,Aggregated,1.111111,0.000000,510,610,1400,1400,1500,2600,2600,2600,2600,2600,2600,20,0,500.0,735.5381379515165,79.58550000330433,2641.7064599954756,56.15
1702124064,10,,Aggregated,1.111111,0.000000,510,610,1400,1400,1500,2600,2600,2600,2600,2600,2600,20,0,500.0,735.5381379515165,79.58550000330433,2641.7064599954756,56.15
1702124066,10,,Aggregated,1.111111,0.000000,510,610,1400,1400,1500,2600,2600,2600,2600,2600,2600,20,0,500.0,735.5381379515165,79.58550000330433,2641.7064599954756,56.15
1702124067,10,,Aggregated,1.111111,0.000000,510,610,1400,1400,1500,2600,2600,2600,2600,2600,2600,20,0,500.0,735.5381379515165,79.58550000330433,2641.7064599954756,56.15
1702124068,10,,Aggregated,1.111111,0.000000,510,610,1400,1400,1500,2600,2600,2600,2600,2600,2600,20,0,500.0,735.5381379515165,79.58550000330433,2641.7064599954756,56.15
1702124069,10,,Aggregated,1.111111,0.000000,510,610,1400,1400,1500,2600,2600,2600,2600,2600,2600,20,0,500.0,735.5381379515165,79.58550000330433,2641.7064599954756,56.15
1702124070,10,,Aggregated,1.111111,0.000000,510,610,1400,1400,1500,2600,2600,2600,2600,2600,2600,20,0,500.0,735.5381379515165,79.58550000330433,2641.7064599954756,56.15
1702124071,10,,Aggregated,1.111111,0.000000,510,610,1400,1400,1500,2600,2600,2600,2600,2600,2600,20,0,500.0,735.5381379515165,79.58550000330433,2641.7064599954756,56.15
1702124072,10,,Aggregated,1.000000,0.000000,430,500,590,1400,1400,1500,2600,2600,2600,2600,2600,30,0,170.0,531.1420656352615,74.28554201032966,2641.7064599954756,55.733333333333334
1702124073,10,,Aggregated,1.000000,0.000000,430,500,590,1400,1400,1500,2600,2600,2600,2600,2600,30,0,170.0,531.1420656352615,74.28554201032966,2641.7064599954756,55.733333333333334
